,class_1,class_2,class_3,male,female,age,sipsp,parch,A_ticket,C_ticket,CA_ticket,FC_ticket,numeric_ticket,Others_ticket,PC_ticket,PP_ticket,SC_ticket,SO_ticket,SOTON_ticket,STON_ticket,W_ticket,Fare,Embarked_C,Embarked_Q,Embarked_S,Survival,pc1,pc2
1138,0,1,0,1,0,42.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,32.5,0,0,1,,,
1139,0,1,0,0,1,29.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26.0,0,0,1,,,
1140,0,0,1,0,1,19.3714948965,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14.4542,1,0,0,,,
1141,0,1,0,0,1,0.92,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,27.75,0,0,1,,,
1142,0,0,1,1,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.925,0,0,1,,,
1143,1,0,0,1,0,27.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,136.7792,1,0,0,,,
1144,0,0,1,1,0,24.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.325,0,0,1,,,
1145,0,0,1,1,0,32.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.5,0,0,1,,,
1146,0,0,1,1,0,27.1670930732,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.55,0,0,1,,,
1147,0,0,1,1,0,32.0577505452,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.75,0,1,0,,,
1148,0,0,1,1,0,28.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.05,0,0,1,,,
1149,0,1,0,0,1,19.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.0,0,0,1,,,
1150,0,0,1,1,0,21.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.775,0,0,1,,,
1151,0,0,1,1,0,36.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17.4,0,0,1,,,
1152,0,0,1,1,0,21.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8542,0,0,1,,,
1153,0,1,0,0,1,29.0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,23.0,0,0,1,,,
1154,0,0,1,0,1,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,12.1833,0,0,1,,,
1155,0,1,0,1,0,30.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.7375,1,0,0,,,
1156,0,0,1,1,0,27.6665920092,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8958,0,0,1,,,
1157,1,0,0,1,0,43.2246478169,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,,,
1158,0,0,1,1,0,27.1670930732,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.55,0,0,1,,,
1159,0,0,1,0,1,27.5275102043,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.05,0,0,1,,,
1160,0,0,1,1,0,17.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.6625,0,0,1,,,
1161,1,0,0,1,0,46.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75.2417,1,0,0,,,
1162,0,0,1,1,0,30.270015928,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.75,0,1,0,,,
1163,1,0,0,0,1,26.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,136.7792,1,0,0,,,
1164,0,0,1,0,1,24.3365315319,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.5,0,1,0,,,
1165,0,0,1,1,0,25.3001347005,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.225,1,0,0,,,
1166,0,1,0,0,1,20.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26.0,0,0,1,,,
1167,0,1,0,1,0,28.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.5,0,0,1,,,
1168,0,1,0,1,0,40.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26.0,0,0,1,,,
1169,0,1,0,1,0,30.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21.0,0,0,1,,,
1170,0,1,0,1,0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.5,0,0,1,,,
1171,0,0,1,0,1,23.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.6625,0,0,1,,,
1172,0,0,1,1,0,0.75,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,13.775,0,0,1,,,
1173,0,0,1,0,1,27.5357551334,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.75,0,1,0,,,
1174,0,0,1,0,1,9.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15.2458,1,0,0,,,
1175,0,0,1,0,1,2.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,20.2125,0,0,1,,,
1176,0,0,1,1,0,36.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.25,0,0,1,,,
1177,0,0,1,1,0,25.9753228576,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.25,0,0,1,,,
1178,1,0,0,1,0,24.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,82.2667,0,0,1,,,
1179,0,0,1,1,0,25.3000956312,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.2292,1,0,0,,,
1180,0,0,1,1,0,30.2617709989,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.05,0,0,1,,,
1181,1,0,0,1,0,45.4709826177,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,39.6,0,0,1,,,
1182,0,0,1,0,1,30.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.95,0,1,0,,,
1183,0,0,1,1,0,25.3000956312,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.2292,1,0,0,,,
1184,1,0,0,1,0,53.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,81.8583,0,0,1,,,
1185,0,0,1,1,0,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.5,0,0,1,,,
1186,0,0,1,1,0,26.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8958,0,0,1,,,
1187,0,1,0,0,1,1.0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,41.5792,1,0,0,,,
1188,0,0,1,1,0,18.9114157511,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21.6792,1,0,0,,,
1189,1,0,0,1,0,30.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45.5,0,0,1,,,
1190,0,0,1,1,0,29.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8542,0,0,1,,,
1191,0,0,1,1,0,32.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.775,0,0,1,,,
1192,0,1,0,1,0,30.3539671422,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.0458,1,0,0,,,
1193,0,1,0,1,0,43.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,21.0,0,0,1,,,
1194,0,0,1,1,0,24.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.6625,0,0,1,,,
1195,0,0,1,0,1,27.5357551334,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.75,0,1,0,,,
1196,1,0,0,0,1,64.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,26.55,0,0,1,,,
1197,1,0,0,1,0,30.0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,151.55,0,0,1,,,
1198,0,0,1,1,0,0.83,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9.35,0,0,1,,,
1199,1,0,0,1,0,55.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,93.5,0,0,1,,,
1200,0,0,1,0,1,45.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14.1083,0,0,1,,,
1201,0,0,1,1,0,18.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.6625,0,0,1,,,
1202,0,0,1,1,0,22.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.225,1,0,0,,,
1203,0,0,1,1,0,29.4573107761,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.575,0,0,1,,,
1204,0,0,1,0,1,37.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.75,0,1,0,,,
1205,1,0,0,0,1,55.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,135.6333,1,0,0,,,
1206,0,0,1,0,1,17.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.7333,0,1,0,,,
1207,1,0,0,1,0,57.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,146.5208,1,0,0,,,
1208,0,1,0,1,0,19.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.5,0,0,1,,,
1209,0,0,1,1,0,27.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8542,0,0,1,,,
1210,0,1,0,1,0,22.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31.5,0,0,1,,,
1211,0,0,1,1,0,26.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.775,0,0,1,,,
1212,0,0,1,1,0,25.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.2292,1,0,0,,,
1213,0,1,0,1,0,26.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.0,0,0,1,,,
1214,1,0,0,1,0,33.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26.55,0,0,1,,,
1215,1,0,0,0,1,39.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,211.3375,0,0,1,,,
1216,0,0,1,1,0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.05,0,0,1,,,
1217,0,1,0,0,1,12.0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,39.0,0,0,1,,,
1218,1,0,0,1,0,46.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,79.2,1,0,0,,,
1219,0,1,0,1,0,29.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26.0,0,0,1,,,
1220,0,1,0,1,0,21.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.0,0,0,1,,,
1221,0,1,0,0,1,48.0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,36.75,0,0,1,,,
1222,1,0,0,1,0,39.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,29.7,1,0,0,,,
1223,0,0,1,1,0,25.3001347005,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.225,1,0,0,,,
1224,0,0,1,0,1,19.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15.7417,1,0,0,,,
1225,0,0,1,1,0,27.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8958,0,0,1,,,
1226,1,0,0,1,0,30.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26.0,0,0,1,,,
1227,0,1,0,1,0,32.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.0,0,0,1,,,
1228,0,0,1,1,0,39.0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,7.2292,1,0,0,,,
1229,0,1,0,1,0,25.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31.5,0,0,1,,,
1230,0,0,1,1,0,25.3000956312,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.2292,1,0,0,,,
1231,0,1,0,1,0,18.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.5,0,0,1,,,
1232,0,0,1,1,0,32.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.5792,0,0,1,,,
1233,0,0,1,1,0,17.6501232683,1,9,0,0,1,0,0,0,0,0,0,0,0,0,0,69.55,0,0,1,,,
1234,1,0,0,0,1,58.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,512.3292,1,0,0,,,
1235,0,0,1,1,0,26.4287401403,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14.5,0,0,1,,,
1236,0,0,1,0,1,16.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.65,0,0,1,,,
1237,0,1,0,1,0,26.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.0,0,0,1,,,
1238,0,0,1,0,1,38.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.2292,1,0,0,,,
1239,0,1,0,1,0,24.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.5,0,0,1,,,
1240,0,1,0,0,1,31.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21.0,0,0,1,,,
1241,1,0,0,0,1,45.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,63.3583,1,0,0,,,
1242,0,1,0,1,0,25.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.5,0,0,1,,,
1243,0,1,0,1,0,18.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,73.5,0,0,1,,,
1244,0,1,0,1,0,49.0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,65.0,0,0,1,,,
1245,0,0,1,0,1,0.17,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,20.575,0,0,1,,,
1246,1,0,0,1,0,50.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26.0,0,0,1,,,
1247,1,0,0,0,1,59.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,51.4792,0,0,1,,,
1248,0,0,1,1,0,27.6667464259,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8792,0,0,1,,,
1249,0,0,1,1,0,30.270015928,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.75,0,1,0,,,
1250,0,0,1,0,1,30.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.55,0,0,1,,,
1251,0,0,1,1,0,14.5,8,2,0,0,1,0,0,0,0,0,0,0,0,0,0,69.55,0,0,1,,,
1252,0,1,0,0,1,24.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,37.0042,1,0,0,,,
1253,0,1,0,0,1,31.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21.0,0,0,1,,,
1254,0,0,1,1,0,27.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.6625,0,0,1,,,
1255,1,0,0,0,1,25.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,55.4417,1,0,0,,,
1256,0,0,1,0,1,14.9158624737,1,9,0,0,1,0,0,0,0,0,0,0,0,0,0,69.55,0,0,1,,,
1257,0,0,1,1,0,22.1057175521,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14.4583,1,0,0,,,
1258,0,0,1,0,1,22.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39.6875,0,0,1,,,
1259,1,0,0,0,1,45.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,59.4,1,0,0,,,
1260,0,1,0,1,0,29.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13.8583,1,0,0,,,
1261,0,1,0,1,0,21.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.5,0,0,1,,,
1262,1,0,0,0,1,31.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,134.5,1,0,0,,,
1263,1,0,0,1,0,49.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,,,
1264,0,1,0,1,0,44.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.0,0,0,1,,,
1265,1,0,0,0,1,54.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,81.8583,0,0,1,,,
1266,1,0,0,0,1,45.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,262.375,1,0,0,,,
1267,0,0,1,0,1,22.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.6625,0,0,1,,,
1268,0,1,0,1,0,21.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.5,0,0,1,,,
1269,1,0,0,1,0,55.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50.0,0,0,1,,,
1270,0,0,1,1,0,5.0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,31.3875,0,0,1,,,
1271,0,0,1,1,0,30.270015928,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.75,0,1,0,,,
1272,0,0,1,1,0,26.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8792,0,1,0,,,
1273,0,0,1,0,1,24.8708975453,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14.5,0,0,1,,,
1274,0,0,1,0,1,19.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.1,0,0,1,,,
1275,0,1,0,1,0,30.5981340092,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.875,0,0,1,,,
1276,0,1,0,0,1,24.0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,65.0,0,0,1,,,
1277,0,0,1,1,0,24.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.775,0,0,1,,,
1278,0,1,0,1,0,57.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.0,0,0,1,,,
1279,0,0,1,1,0,21.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.75,0,1,0,,,
1280,0,0,1,1,0,6.0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,21.075,0,0,1,,,
1281,1,0,0,1,0,23.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,93.5,0,0,1,,,
1282,1,0,0,0,1,51.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,39.4,0,0,1,,,
1283,0,0,1,1,0,13.0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,20.25,0,0,1,,,
1284,0,1,0,1,0,47.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.5,0,0,1,,,
1285,0,0,1,1,0,29.0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,22.025,0,0,1,,,
1286,1,0,0,0,1,18.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,60.0,0,0,1,,,
1287,0,0,1,1,0,24.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.25,0,1,0,,,
1288,1,0,0,0,1,48.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,79.2,1,0,0,,,
1289,0,0,1,1,0,22.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.775,0,0,1,,,
1290,0,0,1,1,0,31.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.7333,0,1,0,,,
1291,1,0,0,0,1,30.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,164.8667,0,0,1,,,
1292,0,1,0,1,0,38.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21.0,0,0,1,,,
1293,1,0,0,0,1,22.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,59.4,1,0,0,,,
1294,1,0,0,1,0,17.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,47.1,0,0,1,,,
1295,1,0,0,1,0,43.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27.7208,1,0,0,,,
1296,0,1,0,1,0,20.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13.8625,1,0,0,,,
1297,0,1,0,1,0,23.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.5,0,0,1,,,
1298,1,0,0,1,0,50.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,211.5,1,0,0,,,
1299,0,0,1,0,1,27.536026758,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.7208,0,1,0,,,
1300,0,0,1,0,1,3.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,13.775,0,0,1,,,
1301,0,0,1,0,1,27.5357551334,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.75,0,1,0,,,
1302,1,0,0,0,1,37.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,90.0,0,1,0,,,
1303,0,0,1,0,1,28.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.775,0,0,1,,,
1304,0,0,1,1,0,30.2617709989,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.05,0,0,1,,,
1305,1,0,0,0,1,39.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,108.9,1,0,0,,,
1306,0,0,1,1,0,38.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.25,0,0,1,,,
1307,0,0,1,1,0,27.6651576081,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.05,0,0,1,,,
1308,0,0,1,1,0,21.3863299435,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,22.3583,1,0,0,,,
